date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2017-09-26,17,12,0.0,8.8,4,4,37,01:25 PM,10:17 PM,06:59 AM,06:55 PM,11,14,14,14,19,59,81,0.3,1026,17,10,98,14
2017-09-27,20,13,0.0,10.1,5,5,45,02:21 PM,10:58 PM,07:01 AM,06:53 PM,11,16,16,16,19,53,72,0.0,1027,20,10,101,14
2017-09-28,20,13,0.0,8.7,5,5,52,03:11 PM,11:46 PM,07:03 AM,06:50 PM,11,16,16,16,19,55,69,0.4,1027,20,10,118,13
2017-09-29,21,13,0.0,11.4,5,5,60,03:55 PM,No moonset,07:04 AM,06:48 PM,10,16,17,16,20,27,64,0.0,1025,21,10,118,14
2017-09-30,20,12,0.0,11.4,5,5,67,04:34 PM,12:40 AM,07:06 AM,06:46 PM,8,15,16,15,21,9,61,0.0,1019,20,10,132,16
2017-10-01,15,12,0.0,5.7,3,3,72,05:07 PM,01:41 AM,07:08 AM,06:43 PM,9,13,14,13,11,81,76,0.2,1020,15,10,199,8
2017-10-02,15,11,0.0,7.1,4,4,79,05:37 PM,02:47 AM,07:09 AM,06:41 PM,10,11,13,11,26,55,82,6.4,1015,15,10,199,18
2017-10-03,16,12,0.0,11.3,4,4,87,06:03 PM,03:56 AM,07:11 AM,06:39 PM,9,12,14,12,24,59,76,1.3,1013,16,10,262,17
2017-10-04,14,10,0.0,7.1,3,3,94,06:27 PM,05:09 AM,07:13 AM,06:36 PM,7,10,12,10,32,72,70,0.0,1017,14,10,251,22
2017-10-05,13,10,0.0,5.6,3,3,100,06:52 PM,06:24 AM,07:15 AM,06:34 PM,8,9,11,9,40,98,78,0.9,1003,13,10,255,28
2017-10-06,10,10,0.0,8.6,3,3,100,07:18 PM,07:41 AM,07:16 AM,06:32 PM,7,8,10,8,33,62,81,0.0,1009,10,10,285,21
2017-10-07,13,9,0.0,5.6,3,3,84,07:46 PM,09:00 AM,07:18 AM,06:29 PM,7,8,11,8,30,87,80,0.2,1013,13,10,254,21
2017-10-08,13,9,0.0,11.1,4,4,77,08:17 PM,10:19 AM,07:20 AM,06:27 PM,6,10,12,10,25,50,71,1.1,1011,13,10,299,18
2017-10-09,13,6,0.0,10.1,3,3,70,08:56 PM,11:37 AM,07:22 AM,06:25 PM,5,8,10,8,20,37,72,0.2,1016,13,10,279,15
2017-10-10,13,9,0.0,5.5,3,3,62,09:42 PM,12:50 PM,07:23 AM,06:22 PM,10,11,12,11,18,100,88,0.1,1013,13,8,256,12
2017-10-11,16,13,0.0,5.5,3,3,55,10:37 PM,01:56 PM,07:25 AM,06:20 PM,11,13,14,13,25,94,82,0.2,1014,16,10,244,16
2017-10-12,16,12,0.0,10.1,4,4,48,11:40 PM,02:52 PM,07:27 AM,06:18 PM,8,12,14,12,33,67,68,0.0,1015,16,10,254,22
2017-10-13,16,10,0.0,8.5,4,4,41,No moonrise,03:38 PM,07:29 AM,06:16 PM,9,12,13,12,19,40,76,0.0,1023,16,10,265,13
2017-10-14,17,12,0.0,7.0,3,3,33,12:49 AM,04:16 PM,07:31 AM,06:13 PM,13,15,15,15,18,57,88,0.0,1025,17,8,248,11
2017-10-15,21,13,0.0,10.8,5,5,26,02:02 AM,04:47 PM,07:32 AM,06:11 PM,15,17,18,17,13,12,84,0.0,1025,21,7,212,9
2017-10-16,22,13,0.0,10.8,5,5,19,03:16 AM,05:14 PM,07:34 AM,06:09 PM,14,19,19,19,13,3,74,0.0,1023,22,10,223,9
2017-10-17,21,14,0.0,10.7,5,5,12,04:28 AM,05:38 PM,07:36 AM,06:07 PM,13,19,19,19,12,5,70,0.0,1021,21,10,231,8
2017-10-18,18,12,0.0,10.7,5,5,4,05:40 AM,06:00 PM,07:38 AM,06:05 PM,12,17,17,17,6,5,74,0.0,1016,18,10,127,5
2017-10-19,17,11,0.0,10.6,4,4,0,06:51 AM,06:23 PM,07:39 AM,06:03 PM,10,14,14,14,11,20,75,0.0,1015,17,10,119,8
2017-10-20,17,11,0.0,6.9,4,4,0,08:00 AM,06:46 PM,07:41 AM,06:01 PM,8,14,14,14,15,49,67,0.0,1013,17,10,176,10
2017-10-21,15,11,0.0,7.1,3,3,3,09:07 AM,07:12 PM,07:43 AM,05:58 PM,9,12,13,12,13,59,76,1.2,1014,15,10,210,9
2017-10-22,14,10,0.0,8.7,4,4,10,10:12 AM,07:40 PM,07:45 AM,05:56 PM,8,11,12,11,19,76,76,4.5,1012,14,10,230,14
2017-10-23,11,8,0.0,3.8,2,2,17,11:15 AM,08:13 PM,07:47 AM,05:54 PM,8,9,10,9,13,92,86,0.0,1016,11,10,252,9
2017-10-24,14,8,0.0,3.8,3,3,25,12:13 PM,08:52 PM,07:48 AM,05:52 PM,9,11,12,11,12,83,83,1.1,1022,14,10,186,8
2017-10-25,17,13,0.0,3.8,3,3,32,01:06 PM,09:37 PM,07:50 AM,05:50 PM,12,14,14,14,26,88,85,5.2,1018,17,10,248,17
2017-10-26,15,11,0.0,3.7,3,3,39,01:52 PM,10:28 PM,07:52 AM,05:48 PM,10,11,13,11,22,85,82,1.3,1021,15,10,269,15
2017-10-27,12,9,0.0,3.7,3,3,46,02:32 PM,11:26 PM,07:54 AM,05:46 PM,7,8,11,8,30,84,79,0.4,1018,12,10,297,20
2017-10-28,11,9,0.0,3.7,3,3,54,03:07 PM,No moonset,07:56 AM,05:44 PM,6,7,10,7,40,100,76,1.7,1010,11,9,268,27
2017-10-29,13,7,0.0,5.4,2,2,61,03:37 PM,12:28 AM,07:57 AM,05:42 PM,4,5,9,5,47,68,68,0.8,997,13,10,301,33
2017-10-30,9,4,0.0,8.7,3,3,68,04:04 PM,01:35 AM,07:59 AM,05:40 PM,-0,3,6,3,29,26,65,0.1,1017,9,10,305,20
2017-10-31,9,4,0.0,3.5,2,2,72,04:28 PM,02:45 AM,08:01 AM,05:39 PM,4,4,7,4,21,84,78,0.1,1023,9,10,272,15
2017-11-01,11,8,0.0,3.5,2,2,86,04:52 PM,03:58 AM,08:03 AM,05:37 PM,7,7,9,7,24,96,87,0.4,1017,11,9,250,16
2017-11-02,12,9,0.0,5.2,2,2,93,05:17 PM,05:14 AM,08:05 AM,05:35 PM,8,8,10,8,23,80,85,2.7,1011,12,10,260,15
2017-11-03,10,7,0.0,5.2,2,2,100,05:44 PM,06:33 AM,08:06 AM,05:33 PM,7,8,9,8,14,73,85,0.0,1016,10,8,241,10
2017-11-04,11,6,0.0,8.7,3,3,100,06:14 PM,07:54 AM,08:08 AM,05:31 PM,5,7,9,7,18,44,78,0.0,1012,11,10,170,12
2017-11-05,13,8,0.0,6.9,3,3,84,06:50 PM,09:15 AM,08:10 AM,05:29 PM,7,8,10,8,18,57,84,2.7,1007,13,9,217,12
2017-11-06,9,6,0.0,8.7,3,3,76,07:34 PM,10:33 AM,08:12 AM,05:28 PM,5,6,8,6,13,44,84,0.1,1020,9,10,308,10
2017-11-07,9,4,0.0,6.9,3,3,69,08:27 PM,11:46 AM,08:14 AM,05:26 PM,4,5,7,5,15,42,84,0.1,1025,9,10,67,11
2017-11-08,9,5,0.0,8.7,3,3,61,09:30 PM,12:48 PM,08:16 AM,05:24 PM,4,5,7,5,17,39,83,0.0,1021,9,10,90,12
2017-11-09,7,4,0.0,3.4,2,2,54,10:39 PM,01:39 PM,08:17 AM,05:23 PM,4,4,6,4,12,74,85,0.0,1021,7,10,188,8
2017-11-10,8,6,0.0,3.4,2,2,46,11:52 PM,02:19 PM,08:19 AM,05:21 PM,4,4,7,4,28,83,81,0.7,1011,8,9,243,19
2017-11-11,7,4,0.0,3.4,2,2,39,No moonrise,02:53 PM,08:21 AM,05:19 PM,2,1,5,1,30,85,78,0.8,1005,7,9,259,20
2017-11-12,6,2,0.0,6.9,2,2,31,01:06 AM,03:20 PM,08:23 AM,05:18 PM,2,2,4,2,14,51,82,0.6,1003,6,9,221,10
2017-11-13,7,3,0.0,3.3,1,1,24,02:18 AM,03:44 PM,08:25 AM,05:16 PM,2,2,5,2,16,66,84,0.1,1011,7,10,300,11
2017-11-14,6,1,0.0,6.9,2,2,16,03:30 AM,04:06 PM,08:26 AM,05:15 PM,2,2,4,2,17,58,83,0.0,1021,6,10,247,12
2017-11-15,8,6,0.0,3.3,2,2,8,04:39 AM,04:28 PM,08:28 AM,05:13 PM,6,5,7,5,13,98,90,0.1,1025,8,8,237,9
2017-11-16,9,5,0.0,6.9,3,3,1,05:48 AM,04:50 PM,08:30 AM,05:12 PM,6,6,8,6,11,63,89,0.1,1024,9,6,202,7
2017-11-17,9,4,0.0,8.7,3,3,0,06:55 AM,05:14 PM,08:32 AM,05:10 PM,4,6,8,6,13,26,78,0.6,1023,9,8,277,10
2017-11-18,7,3,0.0,5.1,1,1,0,08:01 AM,05:41 PM,08:33 AM,05:09 PM,0,1,5,1,30,69,73,0.1,1015,7,10,244,20
2017-11-19,7,3,0.0,5.1,1,1,0,09:05 AM,06:12 PM,08:35 AM,05:08 PM,0,-0,4,-0,35,54,76,0.4,1007,7,10,270,23
2017-11-20,6,2,0.0,6.9,1,1,6,10:05 AM,06:48 PM,08:37 AM,05:07 PM,1,1,4,1,23,65,80,0.3,1013,6,9,272,16
2017-11-21,5,3,0.0,3.2,1,1,14,11:01 AM,07:31 PM,08:39 AM,05:05 PM,3,3,5,3,10,97,87,3.0,1010,5,9,137,7
2017-11-22,10,6,0.0,3.2,2,2,22,11:50 AM,08:19 PM,08:40 AM,05:04 PM,6,6,8,6,22,76,87,0.0,1008,10,9,208,14
2017-11-23,11,6,0.0,6.9,3,3,29,12:32 PM,09:14 PM,08:42 AM,05:03 PM,4,6,9,6,29,36,73,0.0,1007,11,10,200,17
2017-11-24,14,6,0.0,3.2,2,2,37,01:08 PM,10:14 PM,08:44 AM,05:02 PM,7,8,9,8,20,79,86,1.8,1010,14,8,232,12
2017-11-25,6,4,0.0,3.2,1,1,44,01:40 PM,11:18 PM,08:45 AM,05:01 PM,3,3,5,3,16,87,88,6.8,1009,6,9,210,11
2017-11-26,5,2,0.0,5.0,1,1,52,02:07 PM,No moonset,08:47 AM,05:00 PM,0,0,4,0,25,75,78,0.0,1017,5,10,243,17
2017-11-27,6,2,0.0,4.9,2,2,59,02:31 PM,12:25 AM,08:49 AM,04:59 PM,0,-0,4,-0,30,81,78,1.5,1015,6,10,222,20
2017-11-28,7,5,0.0,3.0,2,2,67,02:54 PM,01:35 AM,08:50 AM,04:58 PM,2,3,6,3,28,82,75,2.6,1004,7,10,223,19
2017-11-29,5,2,0.0,8.1,2,2,74,03:18 PM,02:48 AM,08:52 AM,04:57 PM,1,1,3,1,12,42,83,0.0,1006,5,10,207,9
2017-11-30,3,0,0.0,6.8,2,2,82,03:42 PM,04:03 AM,08:53 AM,04:57 PM,0,2,2,2,5,71,84,0.1,1005,3,10,253,4
2017-12-01,2,-0,0.1,4.9,2,2,86,04:09 PM,05:22 AM,08:55 AM,04:56 PM,-0,-1,1,-1,10,66,87,0.2,1014,2,9,277,7
2017-12-02,3,1,0.1,3.0,1,1,93,04:41 PM,06:43 AM,08:56 AM,04:55 PM,0,1,2,1,7,96,87,0.2,1025,3,10,262,5
2017-12-03,2,-1,0.0,6.8,2,2,100,05:21 PM,08:05 AM,08:57 AM,04:55 PM,-2,-3,1,-3,19,55,84,0.0,1021,2,10,223,14
2017-12-04,5,2,0.0,6.8,2,2,100,06:10 PM,09:23 AM,08:59 AM,04:54 PM,1,-1,3,-1,26,59,84,0.7,1021,5,9,288,17
2017-12-05,7,2,0.0,2.8,2,2,85,07:10 PM,10:33 AM,09:00 AM,04:54 PM,4,2,6,2,31,97,86,1.4,1026,7,9,272,20
2017-12-06,7,6,0.0,1.9,2,2,77,08:20 PM,11:32 AM,09:01 AM,04:53 PM,3,3,7,3,34,99,76,0.1,1024,7,10,265,22
2017-12-07,7,5,0.0,5.8,2,2,70,09:35 PM,12:18 PM,09:03 AM,04:53 PM,1,2,6,2,29,59,72,0.0,1015,7,10,227,19
2017-12-08,6,2,0.1,5.8,2,2,63,10:51 PM,12:56 PM,09:04 AM,04:53 PM,0,0,4,0,30,59,75,2.0,1004,6,10,245,20
2017-12-09,3,0,0.1,1.9,1,1,56,No moonrise,01:26 PM,09:05 AM,04:52 PM,-2,-3,1,-3,28,82,79,0.2,1006,3,9,245,19
2017-12-10,2,-1,1.8,3.8,2,2,48,12:07 AM,01:51 PM,09:06 AM,04:52 PM,-4,-5,0,-5,26,74,74,2.1,996,2,8,188,19
2017-12-11,5,2,0.0,1.9,1,1,41,01:20 AM,02:14 PM,09:07 AM,04:52 PM,2,1,4,1,23,73,87,0.7,985,5,8,176,14
2017-12-12,6,2,0.1,1.9,1,1,34,02:30 AM,02:35 PM,09:08 AM,04:52 PM,1,0,5,0,33,98,78,0.2,998,6,10,240,22
2017-12-13,4,0,0.8,5.8,2,2,27,03:39 AM,02:57 PM,09:09 AM,04:52 PM,-2,-2,2,-2,29,53,76,0.9,1008,4,9,203,19
2017-12-14,4,2,0.0,1.9,1,1,19,04:46 AM,03:20 PM,09:10 AM,04:52 PM,0,-1,3,-1,29,89,81,4.0,991,4,10,222,19
2017-12-15,2,-0,0.7,1.9,2,2,12,05:53 AM,03:45 PM,09:11 AM,04:52 PM,0,-1,2,-1,12,69,92,1.0,996,2,8,217,7
2017-12-16,2,0,0.0,1.9,1,1,5,06:57 AM,04:14 PM,09:12 AM,04:52 PM,0,-2,1,-2,16,89,90,0.0,1005,2,9,259,10
2017-12-17,2,1,0.4,1.9,1,1,0,07:58 AM,04:48 PM,09:13 AM,04:53 PM,-1,-2,1,-2,16,92,84,0.4,1018,2,9,288,11
2017-12-18,2,-1,0.0,5.8,2,2,0,08:55 AM,05:28 PM,09:13 AM,04:53 PM,-2,-2,1,-2,11,22,83,0.0,1026,2,10,173,7
2017-12-19,1,-1,0.0,1.8,1,1,2,09:47 AM,06:14 PM,09:14 AM,04:53 PM,-0,-2,1,-2,12,81,93,0.2,1030,1,6,271,8
2017-12-20,3,1,0.0,1.8,1,1,10,10:32 AM,07:07 PM,09:15 AM,04:54 PM,2,2,3,2,7,87,95,0.1,1032,3,3,180,5
2017-12-21,7,4,0.0,3.8,3,3,17,11:11 AM,08:05 PM,09:15 AM,04:54 PM,4,3,5,3,19,78,94,0.3,1029,7,7,279,12
2017-12-22,6,3,0.0,1.8,1,1,24,11:44 AM,09:07 PM,09:16 AM,04:55 PM,3,2,5,2,22,90,88,0.1,1030,6,9,289,14
2017-12-23,9,3,0.0,1.8,2,2,31,12:11 PM,10:12 PM,09:16 AM,04:55 PM,4,2,6,2,33,87,86,0.0,1024,9,10,269,22
2017-12-24,9,9,0.0,1.8,2,2,39,12:36 PM,11:20 PM,09:17 AM,04:56 PM,6,5,9,5,40,100,80,0.0,1018,9,10,264,26
2017-12-25,9,4,0.0,1.9,2,2,46,12:59 PM,No moonset,09:17 AM,04:57 PM,4,5,8,5,27,86,79,0.1,1015,9,10,232,17
2017-12-26,8,3,0.0,5.8,2,2,53,01:22 PM,12:29 AM,09:17 AM,04:57 PM,1,2,5,2,27,23,76,0.6,1003,8,9,220,17
2017-12-27,5,2,0.0,5.8,2,2,61,01:44 PM,01:41 AM,09:17 AM,04:58 PM,-0,1,4,1,18,32,78,0.0,993,5,10,163,12
2017-12-28,4,2,0.0,1.9,1,1,68,02:08 PM,02:56 AM,09:17 AM,04:59 PM,0,-0,3,-0,19,82,82,1.2,993,4,10,260,12
2017-12-29,4,-0,0.0,5.8,2,2,75,02:37 PM,04:13 AM,09:18 AM,05:00 PM,-2,-2,2,-2,23,59,77,0.0,1005,4,10,227,15
2017-12-30,8,-0,0.0,2.0,1,1,82,03:11 PM,05:33 AM,09:18 AM,05:01 PM,-1,-1,3,-1,29,81,78,0.7,1001,8,9,192,18
2017-12-31,11,5,0.0,2.0,2,2,86,03:54 PM,06:52 AM,09:18 AM,05:02 PM,6,5,8,5,28,78,88,0.3,1002,11,7,231,16
2018-01-01,10,5,0.0,3.9,2,2,97,04:47 PM,08:07 AM,09:17 AM,05:03 PM,3,5,8,5,28,53,73,0.4,1001,10,9,218,17
2018-01-02,5,4,0.0,2.0,1,1,100,05:53 PM,09:14 AM,09:17 AM,05:04 PM,2,2,5,2,17,87,84,3.0,1006,5,10,234,11
2018-01-03,7,3,0.0,3.9,2,2,89,07:07 PM,10:08 AM,09:17 AM,05:05 PM,2,1,5,1,34,76,78,7.0,991,7,10,210,22
2018-01-04,7,6,0.0,3.9,2,2,81,08:26 PM,10:52 AM,09:17 AM,05:06 PM,3,3,7,3,32,84,76,0.5,993,7,8,233,22
2018-01-05,8,5,0.0,2.0,3,3,74,09:46 PM,11:26 AM,09:16 AM,05:08 PM,3,4,7,4,26,63,79,0.0,996,8,10,240,17
2018-01-06,7,4,0.0,2.0,2,2,67,11:03 PM,11:55 AM,09:16 AM,05:09 PM,4,4,5,4,14,68,90,0.1,1008,7,8,256,9
2018-01-07,4,-1,0.0,5.8,2,2,59,No moonrise,12:19 PM,09:16 AM,05:10 PM,-3,-2,2,-2,21,50,72,0.1,1028,4,10,48,15
2018-01-08,1,-2,0.0,5.8,2,2,52,12:16 AM,12:42 PM,09:15 AM,05:12 PM,-9,-5,0,-5,24,0,50,0.0,1034,1,10,83,17
2018-01-09,4,-0,0.0,5.8,2,2,45,01:28 AM,01:04 PM,09:15 AM,05:13 PM,-8,-3,2,-3,35,28,47,0.1,1021,4,10,110,21
2018-01-10,5,2,0.0,5.8,2,2,38,02:36 AM,01:26 PM,09:14 AM,05:15 PM,3,2,4,2,11,54,93,0.0,1014,5,7,142,6
2018-01-11,3,2,0.0,2.0,1,1,30,03:44 AM,01:50 PM,09:13 AM,05:16 PM,2,3,3,3,5,90,94,0.5,1017,3,5,91,3
2018-01-12,3,1,0.0,2.0,1,1,23,04:48 AM,02:17 PM,09:13 AM,05:18 PM,0,-1,2,-1,15,100,87,0.5,1028,3,9,85,11
2018-01-13,1,-1,0.0,2.0,1,1,16,05:51 AM,02:49 PM,09:12 AM,05:19 PM,-4,-5,0,-5,23,89,74,0.1,1032,1,10,105,17
2018-01-14,-0,-2,0.0,5.8,2,2,9,06:49 AM,03:27 PM,09:11 AM,05:21 PM,-7,-6,-1,-6,21,8,64,0.0,1030,-0,10,112,15
2018-01-15,2,-3,0.0,5.8,2,2,1,07:43 AM,04:10 PM,09:10 AM,05:22 PM,-5,-5,0,-5,27,29,69,0.0,1016,2,10,153,19
2018-01-16,4,1,0.0,2.0,1,1,0,08:30 AM,05:01 PM,09:09 AM,05:24 PM,0,-1,3,-1,28,93,85,1.5,992,4,9,213,18
2018-01-17,2,0,0.7,2.0,1,1,0,09:12 AM,05:58 PM,09:08 AM,05:26 PM,-1,-3,1,-3,25,90,83,0.8,995,2,8,251,17
2018-01-18,4,0,0.1,2.1,1,1,6,09:47 AM,06:59 PM,09:07 AM,05:27 PM,-0,-3,2,-3,35,93,86,0.1,994,4,9,236,22
2018-01-19,2,1,0.1,2.1,1,1,13,10:16 AM,08:04 PM,09:06 AM,05:29 PM,0,-1,2,-1,15,99,91,0.2,1005,2,8,259,10
2018-01-20,2,-1,0.1,2.1,1,1,20,10:42 AM,09:11 PM,09:05 AM,05:31 PM,-1,-2,1,-2,12,83,92,0.1,1007,2,9,191,7
2018-01-21,1,-1,0.2,3.9,1,1,28,11:06 AM,10:19 PM,09:04 AM,05:32 PM,-1,-1,0,-1,8,82,88,0.2,1012,1,10,116,6
2018-01-22,1,-1,0.4,2.1,2,2,35,11:28 AM,11:29 PM,09:03 AM,05:34 PM,-3,-4,0,-4,21,78,75,0.5,1013,1,8,144,15
2018-01-23,3,-1,0.0,2.1,1,1,42,11:50 AM,No moonset,09:01 AM,05:36 PM,-0,0,2,0,10,84,89,0.0,1020,3,8,160,6
2018-01-24,10,4,0.0,6.8,3,3,49,12:12 PM,12:40 AM,09:00 AM,05:38 PM,5,4,7,4,29,79,88,1.0,1017,10,10,209,17
2018-01-25,10,7,0.0,3.3,2,2,57,12:37 PM,01:54 AM,08:59 AM,05:40 PM,7,7,9,7,19,91,90,3.2,1014,10,9,213,11
2018-01-26,7,5,0.0,3.3,2,2,64,01:08 PM,03:10 AM,08:57 AM,05:41 PM,6,6,7,6,8,98,94,2.4,1017,7,7,233,5
2018-01-27,6,3,0.0,6.9,2,2,71,01:44 PM,04:26 AM,08:56 AM,05:43 PM,3,3,5,3,13,67,89,0.0,1029,6,7,251,9
2018-01-28,8,5,0.0,3.3,2,2,78,02:30 PM,05:42 AM,08:54 AM,05:45 PM,4,3,7,3,35,91,79,0.2,1024,8,9,249,23
2018-01-29,10,8,0.0,3.4,2,2,86,03:28 PM,06:51 AM,08:53 AM,05:47 PM,6,6,9,6,42,100,78,1.8,1018,10,10,260,27
2018-01-30,5,3,0.0,3.4,1,1,93,04:37 PM,07:52 AM,08:51 AM,05:49 PM,1,1,5,1,30,80,75,0.1,1023,5,10,272,20
2018-01-31,8,2,0.0,3.4,2,2,97,05:54 PM,08:41 AM,08:50 AM,05:51 PM,3,2,5,2,27,94,83,0.0,1009,8,10,203,17
2018-02-01,6,3,0.0,8.7,2,2,88,07:15 PM,09:21 AM,08:48 AM,05:52 PM,-0,1,5,1,20,31,71,0.3,1000,6,9,238,14
2018-02-02,5,0,0.0,6.9,2,2,81,08:35 PM,09:53 AM,08:47 AM,05:54 PM,-1,-1,3,-1,21,54,76,0.2,1003,5,10,212,14
2018-02-03,3,-1,0.4,3.4,1,1,73,09:54 PM,10:20 AM,08:45 AM,05:56 PM,-1,-1,2,-1,13,96,83,0.5,1005,3,9,259,10
2018-02-04,1,-2,0.0,5.2,2,2,66,11:09 PM,10:44 AM,08:43 AM,05:58 PM,-3,-2,0,-2,10,59,78,0.0,1017,1,10,185,8
2018-02-05,1,-2,0.1,9.6,2,2,58,No moonrise,11:07 AM,08:41 AM,06:00 PM,-5,-3,-0,-3,11,38,72,0.1,1028,1,10,54,8
2018-02-06,-0,-3,0.0,9.6,2,2,51,12:20 AM,11:30 AM,08:40 AM,06:02 PM,-9,-3,-1,-3,9,22,56,0.0,1020,-0,10,118,7
2018-02-07,1,-3,0.0,9.7,2,2,43,01:30 AM,11:54 AM,08:38 AM,06:04 PM,-9,-4,-1,-4,10,31,53,0.0,1017,1,10,64,8
2018-02-08,0,-4,0.0,9.7,2,2,36,02:37 AM,12:20 PM,08:36 AM,06:06 PM,-8,-1,0,-1,6,5,52,0.0,1021,0,10,93,5
2018-02-09,1,-3,0.0,9.7,1,1,28,03:41 AM,12:50 PM,08:34 AM,06:07 PM,-6,-3,-1,-3,10,28,67,0.0,1018,1,10,146,7
2018-02-10,2,-2,0.0,9.8,2,2,20,04:41 AM,01:26 PM,08:32 AM,06:09 PM,-3,-2,0,-2,11,60,78,0.0,1016,2,10,175,7
2018-02-11,3,-1,0.0,6.6,1,1,13,05:37 AM,02:07 PM,08:30 AM,06:11 PM,-2,-3,1,-3,23,79,85,0.0,1005,3,10,195,14
2018-02-12,4,-1,0.0,4.9,1,1,5,06:27 AM,02:55 PM,08:29 AM,06:13 PM,-2,-2,1,-2,20,57,82,0.0,1009,4,10,246,13
2018-02-13,4,-2,0.0,9.9,2,2,0,07:10 AM,03:50 PM,08:27 AM,06:15 PM,-3,-1,1,-1,11,18,77,0.0,1016,4,10,202,8
2018-02-14,3,-2,0.0,9.9,2,2,0,07:48 AM,04:50 PM,08:25 AM,06:17 PM,-3,0,2,0,8,7,73,0.0,1021,3,10,115,6
2018-02-15,2,-2,0.0,9.9,2,2,0,08:19 AM,05:54 PM,08:23 AM,06:19 PM,-5,-4,0,-4,21,41,68,0.1,1020,2,10,148,14
2018-02-16,6,-0,0.0,10.0,2,2,2,08:46 AM,07:01 PM,08:21 AM,06:21 PM,-0,-1,3,-1,21,32,81,0.0,1022,6,9,260,14
2018-02-17,4,-1,0.2,6.7,2,2,10,09:11 AM,08:10 PM,08:19 AM,06:23 PM,-0,0,2,0,10,54,85,0.2,1025,4,10,188,7
2018-02-18,4,-0,0.0,6.7,2,2,17,09:34 AM,09:20 PM,08:17 AM,06:24 PM,-2,1,2,1,7,65,74,0.0,1028,4,10,131,4
2018-02-19,4,-1,0.0,5.1,1,1,25,09:55 AM,10:31 PM,08:15 AM,06:26 PM,-4,-1,2,-1,11,100,68,0.0,1022,4,10,155,8
2018-02-20,3,-1,0.0,8.3,1,1,32,10:17 AM,11:44 PM,08:13 AM,06:28 PM,-4,-3,1,-3,16,64,68,0.0,1021,3,10,76,11
2018-02-21,3,-2,0.0,10.0,2,2,40,10:42 AM,No moonset,08:10 AM,06:30 PM,-4,-2,1,-2,14,30,69,0.0,1025,3,10,49,10
2018-02-22,2,-2,0.0,10.0,2,2,47,11:10 AM,12:58 AM,08:08 AM,06:32 PM,-5,-3,0,-3,11,49,68,0.0,1026,2,10,63,8
2018-02-23,-1,-4,0.0,10.0,2,2,55,11:43 AM,02:13 AM,08:06 AM,06:34 PM,-13,-5,-1,-5,13,15,44,0.0,1027,-1,10,62,11
2018-02-24,0,-4,0.0,10.3,2,2,62,12:23 PM,03:26 AM,08:04 AM,06:36 PM,-12,-7,-2,-7,20,27,48,0.0,1030,0,10,89,15
2018-02-25,-2,-6,0.0,8.4,2,2,70,01:14 PM,04:35 AM,08:02 AM,06:38 PM,-14,-7,-4,-7,11,47,45,0.0,1032,-2,10,51,9
2018-02-26,-3,-7,0.0,10.0,2,2,77,02:15 PM,05:38 AM,08:00 AM,06:39 PM,-15,-10,-5,-10,19,34,43,0.0,1029,-3,10,52,15
2018-02-27,-4,-8,0.0,5.4,1,1,85,03:27 PM,06:30 AM,07:58 AM,06:41 PM,-17,-10,-6,-10,12,69,40,0.0,1024,-4,10,120,10
2018-02-28,-6,-11,0.0,10.1,2,2,93,04:45 PM,07:13 AM,07:56 AM,06:43 PM,-18,-15,-8,-15,22,39,42,0.0,1028,-6,10,76,17
2018-03-01,-5,-11,0.0,10.9,2,2,96,06:05 PM,07:49 AM,07:53 AM,06:45 PM,-17,-14,-8,-14,21,6,46,0.0,1021,-5,10,79,17
2018-03-02,-4,-11,0.0,11.0,2,2,100,07:25 PM,08:18 AM,07:51 AM,06:47 PM,-19,-13,-7,-13,20,1,38,0.0,1009,-4,10,78,16
2018-03-03,-2,-10,0.0,11.0,2,2,89,08:43 PM,08:43 AM,07:49 AM,06:49 PM,-15,-11,-5,-11,18,6,45,0.0,1007,-2,10,89,14
2018-03-04,2,-7,0.0,11.0,2,2,82,09:58 PM,09:07 AM,07:47 AM,06:51 PM,-13,-7,-2,-7,20,17,44,0.0,1005,2,10,115,15
2018-03-05,6,-2,0.0,11.1,2,2,74,11:11 PM,09:30 AM,07:44 AM,06:52 PM,-3,-1,2,-1,17,30,72,0.0,1000,6,10,143,11
2018-03-06,4,-1,1.6,8.6,2,2,67,No moonrise,09:54 AM,07:42 AM,06:54 PM,-2,-1,2,-1,12,39,78,1.9,995,4,9,92,9
2018-03-07,2,-0,0.3,5.6,1,1,60,12:21 AM,10:20 AM,07:40 AM,06:56 PM,1,-1,1,-1,11,96,95,0.3,994,2,4,208,8
2018-03-08,8,0,0.0,8.6,1,1,53,01:28 AM,10:49 AM,07:38 AM,06:58 PM,1,1,4,1,19,78,84,0.0,1001,8,7,220,12
2018-03-09,8,2,0.0,8.7,2,2,45,02:31 AM,11:23 AM,07:35 AM,07:00 PM,1,2,5,2,25,57,76,0.0,1006,8,10,243,16
2018-03-10,7,2,0.0,5.8,1,1,38,03:29 AM,12:02 PM,07:33 AM,07:02 PM,4,3,5,3,16,88,91,0.3,1006,7,9,140,8
